"HHID","Year","Weight"
11001,80,290.762025316456
11002,80,290.762025316456
11003,80,290.762025316456
11004,80,290.762025316456
11005,80,290.762025316456
11006,80,290.762025316456
11007,80,290.762025316456
11008,80,290.762025316456
11009,80,290.762025316456
11010,80,290.762025316456
11011,80,290.762025316456
11012,80,290.762025316456
11013,80,290.762025316456
11014,80,290.762025316456
11015,80,290.762025316456
11016,80,290.762025316456
11017,80,290.762025316456
11018,80,290.762025316456
11019,80,290.762025316456
11020,80,290.762025316456
11021,80,290.762025316456
11022,80,290.762025316456
11023,80,290.762025316456
11024,80,290.762025316456
11025,80,290.762025316456
11026,80,290.762025316456
11027,80,290.762025316456
11028,80,290.762025316456
11029,80,290.762025316456
11030,80,290.762025316456
11031,80,290.762025316456
11032,80,290.762025316456
11033,80,290.762025316456
11034,80,290.762025316456
11035,80,290.762025316456
11036,80,290.762025316456
11037,80,290.762025316456
11038,80,290.762025316456
11039,80,290.762025316456
11040,80,290.762025316456
12001,80,290.762025316456
12002,80,290.762025316456
12003,80,290.762025316456
12004,80,290.762025316456
12005,80,290.762025316456
12006,80,290.762025316456
12007,80,290.762025316456
12008,80,290.762025316456
12009,80,290.762025316456
12010,80,290.762025316456
12011,80,290.762025316456
12012,80,290.762025316456
12013,80,290.762025316456
12014,80,290.762025316456
12015,80,290.762025316456
12016,80,290.762025316456
12017,80,290.762025316456
12018,80,290.762025316456
12019,80,290.762025316456
12020,80,290.762025316456
12021,80,290.762025316456
12022,80,290.762025316456
12023,80,290.762025316456
12024,80,290.762025316456
12025,80,290.762025316456
12026,80,290.762025316456
12027,80,290.762025316456
12028,80,290.762025316456
12029,80,290.762025316456
12030,80,290.762025316456
12031,80,290.762025316456
12032,80,290.762025316456
12033,80,290.762025316456
12034,80,290.762025316456
12035,80,290.762025316456
13001,80,290.762025316456
13002,80,290.762025316456
13003,80,290.762025316456
13004,80,290.762025316456
13005,80,290.762025316456
13006,80,290.762025316456
13007,80,290.762025316456
13008,80,290.762025316456
13009,80,290.762025316456
13010,80,290.762025316456
13011,80,290.762025316456
13012,80,290.762025316456
13013,80,290.762025316456
13014,80,290.762025316456
13015,80,290.762025316456
13016,80,290.762025316456
13017,80,290.762025316456
13018,80,290.762025316456
13019,80,290.762025316456
