"HHID","Year","Weight"
1000001001,87,398.018181818182
1000001002,87,398.018181818182
1000001003,87,398.018181818182
1000001004,87,398.018181818182
1000001005,87,398.018181818182
1000002001,87,199.009090909091
1000002002,87,199.009090909091
1000002003,87,199.009090909091
1000002004,87,199.009090909091
1000002005,87,199.009090909091
1000003001,87,414.254545454545
1000003002,87,414.254545454545
1000003003,87,414.254545454545
1000003004,87,414.254545454545
1000003005,87,414.254545454545
1000004001,87,414.254545454545
1000004002,87,414.254545454545
1000004003,87,414.254545454545
1000004004,87,414.254545454545
1000004005,87,414.254545454545
1000005001,87,414.254545454545
1000005002,87,414.254545454545
1000005003,87,414.254545454545
1000005004,87,414.254545454545
1000005005,87,414.254545454545
1000006001,87,207.127272727273
1000006002,87,207.127272727273
1000006003,87,207.127272727273
1000006004,87,207.127272727273
1000006005,87,207.127272727273
1000007001,87,414.254545454545
1000007002,87,414.254545454545
1000007003,87,414.254545454545
1000007004,87,414.254545454545
1000007005,87,414.254545454545
1000008001,87,207.127272727273
1000008002,87,207.127272727273
1000008003,87,207.127272727273
1000008004,87,207.127272727273
1000008005,87,207.127272727273
1000009001,87,414.254545454545
1000009002,87,414.254545454545
1000009003,87,414.254545454545
1000009004,87,414.254545454545
1000009005,87,414.254545454545
1000010001,87,414.254545454545
1000010002,87,414.254545454545
1000010003,87,414.254545454545
1000010004,87,414.254545454545
1000010005,87,414.254545454545
1000011001,87,398.018181818182
1000011002,87,398.018181818182
1000011003,87,398.018181818182
1000011004,87,398.018181818182
1000011005,87,398.018181818182
1000012001,87,199.009090909091
1000012002,87,199.009090909091
1000012003,87,199.009090909091
1000012004,87,199.009090909091
1000012005,87,199.009090909091
1000013001,87,398.018181818182
1000013002,87,398.018181818182
1000013003,87,398.018181818182
1000013004,87,398.018181818182
1000013005,87,398.018181818182
1000014001,87,398.018181818182
1000014002,87,398.018181818182
1000014003,87,398.018181818182
1000014004,87,398.018181818182
1000014005,87,398.018181818182
1000015001,87,207.127272727273
1000015002,87,207.127272727273
1000015003,87,207.127272727273
1000015004,87,207.127272727273
1000015005,87,207.127272727273
1000016001,87,414.254545454545
1000016002,87,414.254545454545
1000016003,87,414.254545454545
1000016004,87,414.254545454545
1000016005,87,414.254545454545
1000017001,87,414.254545454545
1000017002,87,414.254545454545
1000017003,87,414.254545454545
1000017004,87,414.254545454545
1000017005,87,414.254545454545
1000018001,87,414.254545454545
1000018002,87,414.254545454545
1000018003,87,414.254545454545
1000018004,87,414.254545454545
1000018005,87,414.254545454545
1000019001,87,207.127272727273
1000019002,87,207.127272727273
1000019003,87,207.127272727273
1000019004,87,207.127272727273
1000019005,87,207.127272727273
1000020001,87,414.254545454545
1000020002,87,414.254545454545
1000020003,87,414.254545454545
1000020004,87,414.254545454545
1000020005,87,414.254545454545
1000021001,87,414.254545454545
1000021002,87,414.254545454545
1000021003,87,414.254545454545
1000021004,87,414.254545454545
1000021005,87,414.254545454545
1000022001,87,414.254545454545
1000022002,87,414.254545454545
1000022003,87,414.254545454545
1000022004,87,414.254545454545
1000022005,87,414.254545454545
1000023001,87,414.254545454545
1000023002,87,414.254545454545
1000023003,87,414.254545454545
1000023004,87,414.254545454545
1000023005,87,414.254545454545
1000024001,87,207.127272727273
1000024002,87,207.127272727273
1000024003,87,207.127272727273
1000024004,87,207.127272727273
1000024005,87,207.127272727273
1000025001,87,398.018181818182
1000025002,87,398.018181818182
1000025003,87,398.018181818182
1000025004,87,398.018181818182
1000025005,87,398.018181818182
1000026001,87,398.018181818182
1000026002,87,398.018181818182
1000026003,87,398.018181818182
1000026004,87,398.018181818182
1000026005,87,398.018181818182
1000027001,87,207.127272727273
1000027002,87,207.127272727273
1000027003,87,207.127272727273
1000027004,87,207.127272727273
1000027005,87,207.127272727273
1000028001,87,414.254545454545
1000028002,87,414.254545454545
1000028003,87,414.254545454545
1000028004,87,414.254545454545
1000028005,87,414.254545454545
1000029001,87,207.127272727273
1000029002,87,207.127272727273
1000029003,87,207.127272727273
1000029004,87,207.127272727273
1000029005,87,207.127272727273
1000030001,87,199.009090909091
1000030002,87,199.009090909091
1000030003,87,199.009090909091
1000030004,87,199.009090909091
1000030005,87,199.009090909091
1000031001,87,398.018181818182
1000031002,87,398.018181818182
1000031003,87,398.018181818182
1000031004,87,398.018181818182
1000031005,87,398.018181818182
1000032001,87,414.254545454545
1000032002,87,414.254545454545
1000032003,87,414.254545454545
1000032004,87,414.254545454545
1000032005,87,414.254545454545
1000033001,87,414.254545454545
1000033002,87,414.254545454545
1000033003,87,414.254545454545
1000033004,87,414.254545454545
1000033005,87,414.254545454545
1000034001,87,207.127272727273
1000034002,87,207.127272727273
1000034003,87,207.127272727273
1000034004,87,207.127272727273
1000034005,87,207.127272727273
1000035001,87,207.127272727273
1000035002,87,207.127272727273
1000035003,87,207.127272727273
1000035004,87,207.127272727273
1000035005,87,207.127272727273
1000036001,87,414.254545454545
1000036002,87,414.254545454545
1000036003,87,414.254545454545
1000036004,87,414.254545454545
1000036005,87,414.254545454545
1000037001,87,398.018181818182
1000037002,87,398.018181818182
1000037003,87,398.018181818182
1000037004,87,398.018181818182
1000037005,87,398.018181818182
1000038001,87,398.018181818182
1000038002,87,398.018181818182
1000038003,87,398.018181818182
1000038004,87,398.018181818182
1000038005,87,398.018181818182
1000039001,87,398.018181818182
1000039002,87,398.018181818182
1000039003,87,398.018181818182
1000039004,87,398.018181818182
1000039005,87,398.018181818182
1000040001,87,398.018181818182
1000040002,87,398.018181818182
1000040003,87,398.018181818182
1000040004,87,398.018181818182
1000040005,87,398.018181818182
1000041001,87,398.018181818182
1000041002,87,398.018181818182
1000041003,87,398.018181818182
1000041004,87,398.018181818182
1000041005,87,398.018181818182
1000042001,87,199.009090909091
1000042002,87,199.009090909091
1000042003,87,199.009090909091
1000042004,87,199.009090909091
1000042005,87,199.009090909091
1000043001,87,398.018181818182
1000043002,87,398.018181818182
1000043003,87,398.018181818182
1000043004,87,398.018181818182
1000043005,87,398.018181818182
1000044001,87,398.018181818182
1000044002,87,398.018181818182
1000044003,87,398.018181818182
1000044004,87,398.018181818182
1000044005,87,398.018181818182
1000045001,87,207.127272727273
1000045002,87,207.127272727273
1000045003,87,207.127272727273
1000045004,87,207.127272727273
1000045005,87,207.127272727273
1000046001,87,414.254545454545
1000046002,87,414.254545454545
1000046003,87,414.254545454545
1000046004,87,414.254545454545
1000046005,87,414.254545454545
1000047001,87,414.254545454545
1000047002,87,414.254545454545
