"HHID","Weight","Year"
20001384426,170.110792094318,99
20001385624,170.110792094318,99
20001385629,170.110792094318,99
20001384826,170.110792094318,99
20001384817,170.110792094318,99
20001384824,170.110792094318,99
20001384814,170.110792094318,99
20001384819,170.110792094318,99
20001384829,170.110792094318,99
20001385326,170.110792094318,99
20001384129,170.110792094318,99
20001384121,170.110792094318,99
20001384123,170.110792094318,99
20001384115,170.110792094318,99
20001384114,170.110792094318,99
20001385318,170.110792094318,99
20001385329,170.110792094318,99
20001385322,170.110792094318,99
20001385320,170.110792094318,99
20001385316,170.110792094318,99
20001384126,170.110792094318,99
20001384514,170.110792094318,99
20001384520,170.110792094318,99
20001384517,170.110792094318,99
20001384526,170.110792094318,99
20001384523,170.110792094318,99
20001384529,170.110792094318,99
20001385726,170.110792094318,99
20001385716,170.110792094318,99
20001385729,170.110792094318,99
20001385720,170.110792094318,99
20001385721,170.110792094318,99
20001385717,170.110792094318,99
20001384914,170.110792094318,99
20001384917,170.110792094318,99
20001384920,170.110792094318,99
20001384929,170.110792094318,99
20001384926,170.110792094318,99
20001384923,170.110792094318,99
10001001926,1221.99281657881,99
10001001923,1221.99281657881,99
10001001929,1221.99281657881,99
10001000613,1221.99281657881,99
10001001920,1221.99281657881,99
10001000626,1221.99281657881,99
10001000619,1221.99281657881,99
10001000620,1221.99281657881,99
10001000629,1221.99281657881,99
10001000614,1221.99281657881,99
10001001523,1221.99281657881,99
10001001513,1221.99281657881,99
10001001516,1221.99281657881,99
10001000216,1221.99281657881,99
10001000226,1221.99281657881,99
10001000220,1221.99281657881,99
10001000219,1221.99281657881,99
10001000229,1221.99281657881,99
10001000214,1221.99281657881,99
10001001520,1221.99281657881,99
10001001529,1221.99281657881,99
10001001526,1221.99281657881,99
10001001120,1221.99281657881,99
10001001119,1221.99281657881,99
10001001113,1221.99281657881,99
10001001129,1221.99281657881,99
10001001114,1221.99281657881,99
10001001126,1221.99281657881,99
10001002414,1221.99281657881,99
10001002429,1221.99281657881,99
10001002413,1221.99281657881,99
10001002426,1221.99281657881,99
10001002419,1221.99281657881,99
10001002424,1221.99281657881,99
10001001914,1221.99281657881,99
10001001916,1221.99281657881,99
10001000317,1221.99281657881,99
10001000321,1221.99281657881,99
10001002029,1221.99281657881,99
10001002020,1221.99281657881,99
10001002021,1221.99281657881,99
10001002017,1221.99281657881,99
10001000326,1221.99281657881,99
10001000319,1221.99281657881,99
10001000314,1221.99281657881,99
10001001620,1221.99281657881,99
10001001613,1221.99281657881,99
10001001623,1221.99281657881,99
10001001618,1221.99281657881,99
10001001626,1221.99281657881,99
10001000329,1221.99281657881,99
10001001629,1221.99281657881,99
10001000723,1221.99281657881,99
10001002014,1221.99281657881,99
10001000726,1221.99281657881,99
10001000717,1221.99281657881,99
10001000720,1221.99281657881,99
10001000716,1221.99281657881,99
10001000729,1221.99281657881,99
10001002026,1221.99281657881,99
10001001223,1221.99281657881,99
10001001218,1221.99281657881,99
10001001220,1221.99281657881,99
10001001226,1221.99281657881,99
10001001229,1221.99281657881,99
10001001217,1221.99281657881,99
10001002517,1221.99281657881,99
10001002518,1221.99281657881,99
10001002526,1221.99281657881,99
10001002529,1221.99281657881,99
10001002520,1221.99281657881,99
10001002523,1221.99281657881,99
10001000429,1221.99281657881,99
10001000414,1221.99281657881,99
10001000420,1221.99281657881,99
10001000423,1221.99281657881,99
10001001723,1221.99281657881,99
10001001716,1221.99281657881,99
10001001729,1221.99281657881,99
10001001721,1221.99281657881,99
10001001726,1221.99281657881,99
10001000417,1221.99281657881,99
10001001713,1221.99281657881,99
10001000916,1221.99281657881,99
10001000929,1221.99281657881,99
10001000920,1221.99281657881,99
10001000926,1221.99281657881,99
10001000923,1221.99281657881,99
10001000915,1221.99281657881,99
10001000426,1221.99281657881,99
10001002217,1221.99281657881,99
10001002220,1221.99281657881,99
10001002218,1221.99281657881,99
10001002226,1221.99281657881,99
10001002223,1221.99281657881,99
10001002229,1221.99281657881,99
10001001326,1221.99281657881,99
10001001313,1221.99281657881,99
10001001323,1221.99281657881,99
10001001320,1221.99281657881,99
10001001329,1221.99281657881,99
10001002617,1221.99281657881,99
10001002629,1221.99281657881,99
10001002621,1221.99281657881,99
10001002626,1221.99281657881,99
10001002613,1221.99281657881,99
10001001315,1221.99281657881,99
10001002620,1221.99281657881,99
10001001414,1221.99281657881,99
10001000126,1221.99281657881,99
10001002723,1221.99281657881,99
10001002720,1221.99281657881,99
10001002729,1221.99281657881,99
10001001418,1221.99281657881,99
10001001429,1221.99281657881,99
10001001426,1221.99281657881,99
10001000116,1221.99281657881,99
10001000120,1221.99281657881,99
10001000129,1221.99281657881,99
10001000123,1221.99281657881,99
10001000113,1221.99281657881,99
10001002726,1221.99281657881,99
10001001817,1221.99281657881,99
10001001424,1221.99281657881,99
10001001826,1221.99281657881,99
10001001814,1221.99281657881,99
10001001829,1221.99281657881,99
10001001822,1221.99281657881,99
10001001423,1221.99281657881,99
10001002713,1221.99281657881,99
10001002715,1221.99281657881,99
10001001821,1221.99281657881,99
10001000526,1221.99281657881,99
10001000523,1221.99281657881,99
10001000520,1221.99281657881,99
10001000517,1221.99281657881,99
10001000514,1221.99281657881,99
10001002323,1221.99281657881,99
10001002320,1221.99281657881,99
10001001015,1221.99281657881,99
10001001026,1221.99281657881,99
10001001029,1221.99281657881,99
10001001023,1221.99281657881,99
10001002326,1221.99281657881,99
10001001020,1221.99281657881,99
10001002329,1221.99281657881,99
10001000529,1221.99281657881,99
10001002317,1221.99281657881,99
10001001013,1221.99281657881,99
10001002314,1221.99281657881,99
20002385813,67.8718833406914,99
20002385814,67.8718833406914,99
20002385826,67.8718833406914,99
20002385829,67.8718833406914,99
20002385819,67.8718833406914,99
20002385823,67.8718833406914,99
20002386216,67.8718833406914,99
20002386229,67.8718833406914,99
20002386226,67.8718833406914,99
20002386220,67.8718833406914,99
20002386223,67.8718833406914,99
20002386218,67.8718833406914,99
20002386320,67.8718833406914,99
20002386329,67.8718833406914,99
20002386323,67.8718833406914,99
20002386314,67.8718833406914,99
20002386313,67.8718833406914,99
20002386326,67.8718833406914,99
20002385916,67.8718833406914,99
20002385913,67.8718833406914,99
20002385924,67.8718833406914,99
20002385929,67.8718833406914,99
20002385926,67.8718833406914,99
20002385920,67.8718833406914,99
20002386426,67.8718833406914,99
20002386421,67.8718833406914,99
20002386422,67.8718833406914,99
20002386429,67.8718833406914,99
20002386414,67.8718833406914,99
20002386416,67.8718833406914,99
20002386014,67.8718833406914,99
20002386029,67.8718833406914,99
20002386026,67.8718833406914,99
20002386022,67.8718833406914,99
20002386017,67.8718833406914,99
20002386023,67.8718833406914,99
20002386120,67.8718833406914,99
20002386126,67.8718833406914,99
20002386129,67.8718833406914,99
20002386117,67.8718833406914,99
20002386118,67.8718833406914,99
20002386123,67.8718833406914,99
10002002829,201.643957957644,99
10002002826,201.643957957644,99
10002002816,201.643957957644,99
10002002820,201.643957957644,99
10002002824,201.643957957644,99
10002002929,201.643957957644,99
10002002914,201.643957957644,99
10002002926,201.643957957644,99
10002002922,201.643957957644,99
10002002915,201.643957957644,99
10002003017,168.03663163137,99
10002003014,168.03663163137,99
10002003029,168.03663163137,99
10002003026,168.03663163137,99
10002003022,168.03663163137,99
10002003020,168.03663163137,99
20003387019,75.0111448448275,99
20003387016,75.0111448448275,99
20003387014,75.0111448448275,99
20003387029,75.0111448448275,99
20003387022,75.0111448448275,99
20003387026,75.0111448448275,99
20003386617,90.0133738137931,99
20003386618,90.0133738137931,99
20003386621,90.0133738137931,99
20003386629,90.0133738137931,99
20003386626,90.0133738137931,99
20003386719,75.0111448448275,99
20003386720,75.0111448448275,99
20003386716,75.0111448448275,99
20003386726,75.0111448448275,99
20003386715,75.0111448448275,99
20003386729,75.0111448448275,99
20003387120,75.0111448448275,99
20003387118,75.0111448448275,99
20003387123,75.0111448448275,99
20003387126,75.0111448448275,99
20003387115,75.0111448448275,99
20003387129,75.0111448448275,99
20003386822,75.0111448448275,99
20003386814,75.0111448448275,99
20003386829,75.0111448448275,99
20003386826,75.0111448448275,99
20003386820,75.0111448448275,99
20003386816,75.0111448448275,99
20003386520,75.0111448448275,99
20003386514,75.0111448448275,99
20003386513,75.0111448448275,99
20003386521,75.0111448448275,99
20003386526,75.0111448448275,99
20003386920,75.0111448448275,99
20003386921,75.0111448448275,99
20003386529,75.0111448448275,99
20003386929,75.0111448448275,99
20003386917,75.0111448448275,99
20003386926,75.0111448448275,99
20003386913,75.0111448448275,99
10003003218,278.772953015463,99
10003003229,278.772953015463,99
10003003226,278.772953015463,99
10003003219,278.772953015463,99
10003003223,278.772953015463,99
10003003329,232.310794179552,99
10003003326,232.310794179552,99
10003003322,232.310794179552,99
10003003318,232.310794179552,99
10003003315,232.310794179552,99
10003003321,232.310794179552,99
10003003516,232.310794179552,99
10003003515,232.310794179552,99
10003003529,232.310794179552,99
10003003526,232.310794179552,99
10003003524,232.310794179552,99
10003003521,232.310794179552,99
10003003118,232.310794179552,99
10003003129,232.310794179552,99
10003003115,232.310794179552,99
10003003126,232.310794179552,99
10003003123,232.310794179552,99
10003003124,232.310794179552,99
20004388223,125.609438279107,99
20004388214,125.609438279107,99
20004388220,125.609438279107,99
20004388229,125.609438279107,99
20004388217,125.609438279107,99
20004388226,125.609438279107,99
20004387829,125.609438279107,99
20004387813,125.609438279107,99
20004387817,125.609438279107,99
20004387823,125.609438279107,99
20004387820,125.609438279107,99
20004387826,125.609438279107,99
20004387420,125.609438279107,99
20004387426,125.609438279107,99
20004387419,125.609438279107,99
20004387417,125.609438279107,99
20004387429,125.609438279107,99
20004387414,125.609438279107,99
20004387516,125.609438279107,99
20004387529,125.609438279107,99
20004387526,125.609438279107,99
20004387524,125.609438279107,99
20004387514,125.609438279107,99
20004387519,125.609438279107,99
20004387926,125.609438279107,99
20004387924,125.609438279107,99
20004387915,125.609438279107,99
20004387923,125.609438279107,99
20004387929,125.609438279107,99
20004387914,125.609438279107,99
20004388314,125.609438279107,99
20004388329,125.609438279107,99
20004388321,125.609438279107,99
20004388317,125.609438279107,99
20004388320,125.609438279107,99
20004388326,125.609438279107,99
20004387623,125.609438279107,99
20004387626,125.609438279107,99
20004387629,125.609438279107,99
20004387622,125.609438279107,99
20004387618,125.609438279107,99
20004387617,125.609438279107,99
20004388029,125.609438279107,99
20004388014,125.609438279107,99
20004388021,125.609438279107,99
20004388026,125.609438279107,99
20004388023,125.609438279107,99
20004388018,125.609438279107,99
20004388413,125.609438279107,99
20004388429,125.609438279107,99
20004388426,125.609438279107,99
20004388414,125.609438279107,99
20004387229,125.609438279107,99
20004387223,125.609438279107,99
20004387215,125.609438279107,99
20004387224,125.609438279107,99
20004387214,125.609438279107,99
20004388421,125.609438279107,99
20004388422,125.609438279107,99
20004387226,125.609438279107,99
20004387726,125.609438279107,99
20004387718,125.609438279107,99
20004387722,125.609438279107,99
20004387729,125.609438279107,99
20004387724,125.609438279107,99
20004387714,125.609438279107,99
20004388126,125.609438279107,99
20004388129,125.609438279107,99
20004388120,125.609438279107,99
20004388114,125.609438279107,99
20004388116,125.609438279107,99
20004388123,125.609438279107,99
20004388520,125.609438279107,99
20004387314,125.609438279107,99
20004388513,125.609438279107,99
20004388514,125.609438279107,99
20004388523,125.609438279107,99
20004387317,125.609438279107,99
20004387319,125.609438279107,99
20004388526,125.609438279107,99
20004387329,125.609438279107,99
20004388529,125.609438279107,99
20004387326,125.609438279107,99
20004387323,125.609438279107,99
10004004216,477.240940141698,99
10004004217,477.240940141698,99
10004004220,477.240940141698,99
10004004223,477.240940141698,99
10004004226,477.240940141698,99
10004004229,477.240940141698,99
10004003826,477.240940141698,99
10004003821,477.240940141698,99
10004003829,477.240940141698,99
10004003817,477.240940141698,99
10004003814,477.240940141698,99
10004003823,477.240940141698,99
10004004321,477.240940141698,99
10004004326,477.240940141698,99
10004004318,477.240940141698,99
10004004323,477.240940141698,99
10004004317,477.240940141698,99
10004004329,477.240940141698,99
10004003929,477.240940141698,99
10004003922,477.240940141698,99
10004003918,477.240940141698,99
10004003926,477.240940141698,99
10004003914,477.240940141698,99
10004003923,477.240940141698,99
10004004426,477.240940141698,99
10004004429,477.240940141698,99
10004004413,477.240940141698,99
10004004424,477.240940141698,99
10004004421,477.240940141698,99
10004004414,477.240940141698,99
10004004029,477.240940141698,99
10004004024,477.240940141698,99
10004004014,477.240940141698,99
10004004020,477.240940141698,99
10004004013,477.240940141698,99
10004004026,477.240940141698,99
10004004126,477.240940141698,99
10004004119,477.240940141698,99
10004004121,477.240940141698,99
10004004129,477.240940141698,99
10004004115,477.240940141698,99
10004004118,477.240940141698,99
10004004529,477.240940141698,99
10004004514,477.240940141698,99
10004004522,477.240940141698,99
10004004524,477.240940141698,99
10004004526,477.240940141698,99
10004004513,477.240940141698,99
10004003617,572.689128170037,99
10004003622,572.689128170037,99
10004003626,572.689128170037,99
10004003629,572.689128170037,99
10004003624,572.689128170037,99
20005389018,64.473399268517,99
20005389029,64.473399268517,99
20005389022,64.473399268517,99
20005389013,64.473399268517,99
20005389026,64.473399268517,99
20005389023,64.473399268517,99
20005388618,64.473399268517,99
20005388629,64.473399268517,99
20005388614,64.473399268517,99
20005388620,64.473399268517,99
20005388621,64.473399268517,99
20005388626,64.473399268517,99
20005388720,64.473399268517,99
20005388726,64.473399268517,99
20005388722,64.473399268517,99
20005388729,64.473399268517,99
20005388714,64.473399268517,99
20005388715,64.473399268517,99
20005389117,64.473399268517,99
20005389122,64.473399268517,99
20005389124,64.473399268517,99
20005389126,64.473399268517,99
20005389129,64.473399268517,99
20005389113,64.473399268517,99
20005388816,64.473399268517,99
20005388818,64.473399268517,99
20005388821,64.473399268517,99
20005388822,64.473399268517,99
20005388829,64.473399268517,99
20005388826,64.473399268517,99
20005389213,64.473399268517,99
20005389229,64.473399268517,99
20005389226,64.473399268517,99
20005389214,64.473399268517,99
20005389220,64.473399268517,99
20005389223,64.473399268517,99
20005388929,64.473399268517,99
20005388923,64.473399268517,99
20005388926,64.473399268517,99
20005388919,64.473399268517,99
20005388918,64.473399268517,99
20005388917,64.473399268517,99
10005004623,344.785187596587,99
10005004619,344.785187596587,99
10005004617,344.785187596587,99
10005004626,344.785187596587,99
10005004618,344.785187596587,99
10005004629,344.785187596587,99
10005005126,344.785187596587,99
10005005114,344.785187596587,99
10005005129,344.785187596587,99
10005005124,344.785187596587,99
10005005119,344.785187596587,99
10005005118,344.785187596587,99
10005004719,413.742225115904,99
10005004729,413.742225115904,99
10005004726,413.742225115904,99
10005004717,413.742225115904,99
10005004716,413.742225115904,99
10005005229,344.785187596587,99
10005005226,344.785187596587,99
10005005215,344.785187596587,99
10005005216,344.785187596587,99
10005005221,344.785187596587,99
10005005220,344.785187596587,99
10005004817,344.785187596587,99
10005004818,344.785187596587,99
10005004819,344.785187596587,99
10005004824,344.785187596587,99
10005004829,344.785187596587,99
10005004826,344.785187596587,99
10005005326,344.785187596587,99
10005005315,344.785187596587,99
10005005320,344.785187596587,99
10005005323,344.785187596587,99
10005005329,344.785187596587,99
10005005317,344.785187596587,99
10005005013,344.785187596587,99
10005005026,344.785187596587,99
10005005020,344.785187596587,99
10005005021,344.785187596587,99
10005005029,344.785187596587,99
10005005015,344.785187596587,99
20006390617,157.679575519541,99
20006390626,157.679575519541,99
20006390614,157.679575519541,99
20006390621,157.679575519541,99
20006390620,157.679575519541,99
20006389426,157.679575519541,99
20006389421,157.679575519541,99
20006390629,157.679575519541,99
20006389413,157.679575519541,99
20006389416,157.679575519541,99
20006389429,157.679575519541,99
20006389424,157.679575519541,99
20006390229,157.679575519541,99
20006390220,157.679575519541,99
20006390213,157.679575519541,99
20006390218,157.679575519541,99
20006390219,157.679575519541,99
20006390226,157.679575519541,99
20006389817,157.679575519541,99
20006389821,157.679575519541,99
20006389814,157.679575519541,99
20006389829,157.679575519541,99
20006389822,157.679575519541,99
20006389826,157.679575519541,99
20006389926,189.215490623449,99
20006389929,189.215490623449,99
20006389920,189.215490623449,99
20006389916,189.215490623449,99
20006389923,189.215490623449,99
20006390729,157.679575519541,99
20006390717,157.679575519541,99
20006390722,157.679575519541,99
20006390713,157.679575519541,99
20006390726,157.679575519541,99
20006390721,157.679575519541,99
20006389514,157.679575519541,99
20006389520,157.679575519541,99
20006389524,157.679575519541,99
20006389526,157.679575519541,99
20006389529,157.679575519541,99
20006389518,157.679575519541,99
20006390326,157.679575519541,99
20006390329,157.679575519541,99
20006390322,157.679575519541,99
20006390315,157.679575519541,99
20006390314,157.679575519541,99
20006390319,157.679575519541,99
20006390017,157.679575519541,99
20006390029,157.679575519541,99
20006390015,157.679575519541,99
20006390023,157.679575519541,99
20006390422,157.679575519541,99
20006390424,157.679575519541,99
20006390414,157.679575519541,99
20006390426,157.679575519541,99
20006390020,157.679575519541,99
20006390026,157.679575519541,99
20006390416,157.679575519541,99
20006390429,157.679575519541,99
20006390821,157.679575519541,99
20006390820,157.679575519541,99
20006389622,157.679575519541,99
20006389626,157.679575519541,99
20006389613,157.679575519541,99
20006389629,157.679575519541,99
20006390816,157.679575519541,99
20006390815,157.679575519541,99
20006390829,157.679575519541,99
20006390826,157.679575519541,99
20006389616,157.679575519541,99
20006389619,157.679575519541,99
20006390121,157.679575519541,99
20006390113,157.679575519541,99
20006390126,157.679575519541,99
20006390122,157.679575519541,99
20006390129,157.679575519541,99
20006390114,157.679575519541,99
20006389314,157.679575519541,99
20006389316,157.679575519541,99
20006389326,157.679575519541,99
20006390520,157.679575519541,99
20006390524,157.679575519541,99
20006390517,157.679575519541,99
20006389320,157.679575519541,99
20006389329,157.679575519541,99
20006390516,157.679575519541,99
20006389726,157.679575519541,99
20006390526,157.679575519541,99
20006390529,157.679575519541,99
20006389321,157.679575519541,99
20006389729,157.679575519541,99
20006389718,157.679575519541,99
20006389713,157.679575519541,99
20006389723,157.679575519541,99
20006389721,157.679575519541,99
10006005926,801.834517961062,99
10006005929,801.834517961062,99
10006005924,801.834517961062,99
10006005920,801.834517961062,99
10006005917,801.834517961062,99
10006005918,801.834517961062,99
10006005515,801.834517961062,99
10006005522,801.834517961062,99
10006005529,801.834517961062,99
10006005517,801.834517961062,99
10006005526,801.834517961062,99
10006005523,801.834517961062,99
10006006823,801.834517961062,99
10006006816,801.834517961062,99
10006006820,801.834517961062,99
10006006813,801.834517961062,99
10006006826,801.834517961062,99
10006006829,801.834517961062,99
10006006323,801.834517961062,99
10006006326,801.834517961062,99
10006006314,801.834517961062,99
10006006329,801.834517961062,99
10006006324,801.834517961062,99
10006006315,801.834517961062,99
10006006917,801.834517961062,99
10006006920,801.834517961062,99
10006006926,801.834517961062,99
10006005626,801.834517961062,99
10006005615,801.834517961062,99
10006005620,801.834517961062,99
10006005622,801.834517961062,99
10006005617,801.834517961062,99
10006006922,801.834517961062,99
10006006914,801.834517961062,99
10006006929,801.834517961062,99
10006005629,801.834517961062,99
10006006016,801.834517961062,99
10006006017,801.834517961062,99
10006006020,801.834517961062,99
10006006029,801.834517961062,99
10006006023,801.834517961062,99
10006006026,801.834517961062,99
10006006429,801.834517961062,99
10006006423,801.834517961062,99
10006006419,801.834517961062,99
10006006426,801.834517961062,99
10006006416,801.834517961062,99
10006006413,801.834517961062,99
10006007020,801.834517961062,99
10006007019,801.834517961062,99
10006007029,801.834517961062,99
10006005722,801.834517961062,99
10006005723,801.834517961062,99
10006005716,801.834517961062,99
10006005729,801.834517961062,99
10006005726,801.834517961062,99
10006007015,801.834517961062,99
10006006122,801.834517961062,99
10006006118,801.834517961062,99
10006007017,801.834517961062,99
10006005718,801.834517961062,99
10006007026,801.834517961062,99
10006006129,801.834517961062,99
10006006126,801.834517961062,99
10006006124,801.834517961062,99
10006006622,801.834517961062,99
10006006621,801.834517961062,99
10006006613,801.834517961062,99
10006006629,801.834517961062,99
10006006626,801.834517961062,99
10006006617,801.834517961062,99
10006006116,801.834517961062,99
10006006729,801.834517961062,99
10006006726,801.834517961062,99
10006005414,801.834517961062,99
10006005423,801.834517961062,99
10006005429,801.834517961062,99
10006005426,801.834517961062,99
10006005413,801.834517961062,99
10006005422,801.834517961062,99
10006006723,801.834517961062,99
10006006714,801.834517961062,99
10006006722,801.834517961062,99
10006006718,801.834517961062,99
10006005826,801.834517961062,99
10006005829,801.834517961062,99
10006005820,801.834517961062,99
10006005819,801.834517961062,99
10006005817,801.834517961062,99
10006005816,801.834517961062,99
10006006221,801.834517961062,99
10006006216,801.834517961062,99
10006006213,801.834517961062,99
10006006229,801.834517961062,99
10006006226,801.834517961062,99
10006006220,801.834517961062,99
20007391817,169.390174494766,99
20007391829,169.390174494766,99
20007391823,169.390174494766,99
20007391821,169.390174494766,99
20007392617,169.390174494766,99
20007392620,169.390174494766,99
20007392623,169.390174494766,99
20007392626,169.390174494766,99
20007392615,169.390174494766,99
20007392629,169.390174494766,99
20007391814,169.390174494766,99
20007391826,169.390174494766,99
20007391415,169.390174494766,99
20007391420,169.390174494766,99
20007391419,169.390174494766,99
20007391429,169.390174494766,99
20007391414,169.390174494766,99
20007391426,169.390174494766,99
20007392214,169.390174494766,99
20007391017,169.390174494766,99
20007391015,169.390174494766,99
20007391026,169.390174494766,99
20007391029,169.390174494766,99
20007392226,169.390174494766,99
20007391020,169.390174494766,99
20007391023,169.390174494766,99
20007392222,169.390174494766,99
20007392223,169.390174494766,99
20007392229,169.390174494766,99
20007392217,169.390174494766,99
20007392716,169.390174494766,99
20007392719,169.390174494766,99
20007392726,169.390174494766,99
20007392729,169.390174494766,99
20007391520,169.390174494766,99
20007391526,169.390174494766,99
20007392714,169.390174494766,99
20007391523,169.390174494766,99
20007391514,169.390174494766,99
20007391513,169.390174494766,99
20007391529,169.390174494766,99
20007391921,169.390174494766,99
20007391920,169.390174494766,99
20007391918,169.390174494766,99
20007391929,169.390174494766,99
20007391915,169.390174494766,99
20007391926,169.390174494766,99
20007391123,169.390174494766,99
20007392320,169.390174494766,99
20007392323,169.390174494766,99
20007392317,169.390174494766,99
20007391129,169.390174494766,99
20007391126,169.390174494766,99
20007392313,169.390174494766,99
20007391116,169.390174494766,99
20007391117,169.390174494766,99
20007391120,169.390174494766,99
20007392329,169.390174494766,99
20007392720,169.390174494766,99
20007392326,169.390174494766,99
20007392423,169.390174494766,99
20007392420,169.390174494766,99
20007392426,169.390174494766,99
20007392417,169.390174494766,99
20007392415,169.390174494766,99
20007391220,169.390174494766,99
20007391217,169.390174494766,99
20007391216,169.390174494766,99
20007392429,169.390174494766,99
20007391226,169.390174494766,99
20007391229,169.390174494766,99
20007391219,169.390174494766,99
20007391623,169.390174494766,99
20007391620,169.390174494766,99
20007391618,169.390174494766,99
20007391614,169.390174494766,99
20007391626,169.390174494766,99
20007391629,169.390174494766,99
20007392020,169.390174494766,99
20007392019,169.390174494766,99
20007392017,169.390174494766,99
20007392014,169.390174494766,99
20007392026,169.390174494766,99
20007392029,169.390174494766,99
20007391317,169.390174494766,99
20007392521,169.390174494766,99
20007392519,169.390174494766,99
20007391329,169.390174494766,99
20007391326,169.390174494766,99
20007391323,169.390174494766,99
20007392529,169.390174494766,99
20007391315,169.390174494766,99
20007391322,169.390174494766,99
20007392513,169.390174494766,99
20007392514,169.390174494766,99
20007392526,169.390174494766,99
20007391721,169.390174494766,99
20007391720,169.390174494766,99
20007391726,169.390174494766,99
20007391713,169.390174494766,99
20007391729,169.390174494766,99
20007392120,169.390174494766,99
20007391717,169.390174494766,99
20007390920,169.390174494766,99
20007390929,169.390174494766,99
20007392123,169.390174494766,99
20007392129,169.390174494766,99
20007392116,169.390174494766,99
20007392113,169.390174494766,99
20007390917,169.390174494766,99
20007390914,169.390174494766,99
20007390926,169.390174494766,99
20007392126,169.390174494766,99
20007390923,169.390174494766,99
10007007226,427.66922811534,99
10007007217,427.66922811534,99
10007007229,427.66922811534,99
10007007219,427.66922811534,99
10007007221,427.66922811534,99
10007007215,427.66922811534,99
10007007717,427.66922811534,99
10007007718,427.66922811534,99
10007007724,427.66922811534,99
10007007726,427.66922811534,99
10007007729,427.66922811534,99
10007007723,427.66922811534,99
10007007320,427.66922811534,99
10007007326,427.66922811534,99
10007007323,427.66922811534,99
10007007316,427.66922811534,99
10007007315,427.66922811534,99
10007007329,427.66922811534,99
10007007823,427.66922811534,99
10007007820,427.66922811534,99
10007007826,427.66922811534,99
10007007818,427.66922811534,99
10007007816,427.66922811534,99
10007007829,427.66922811534,99
10007007523,427.66922811534,99
10007007517,427.66922811534,99
10007007516,427.66922811534,99
10007007522,427.66922811534,99
10007007529,427.66922811534,99
10007007526,427.66922811534,99
10007007916,427.66922811534,99
10007007922,427.66922811534,99
10007007917,427.66922811534,99
10007007929,427.66922811534,99
10007007926,427.66922811534,99
10007007920,427.66922811534,99
10007007129,427.66922811534,99
10007007124,427.66922811534,99
10007007122,427.66922811534,99
10007007114,427.66922811534,99
10007007113,427.66922811534,99
10007007126,427.66922811534,99
10007007618,513.203073738408,99
10007007623,513.203073738408,99
10007007621,513.203073738408,99
10007007626,513.203073738408,99
10007007614,513.203073738408,99
20009393021,48.6912304297503,99
20009393019,48.6912304297503,99
20009393026,48.6912304297503,99
20009393017,48.6912304297503,99
20009393015,48.6912304297503,99
20009393029,48.6912304297503,99
20009393121,48.6912304297503,99
20009393115,48.6912304297503,99
20009393129,48.6912304297503,99
20009393126,48.6912304297503,99
20009393122,48.6912304297503,99
20009393113,48.6912304297503,99
20009392826,48.6912304297503,99
20009392814,48.6912304297503,99
20009392824,48.6912304297503,99
20009392821,48.6912304297503,99
20009392829,48.6912304297503,99
20009392818,48.6912304297503,99
20009393215,48.6912304297503,99
20009393223,48.6912304297503,99
20009393226,48.6912304297503,99
