"HHID","Year","Weight"
1000001177,91,778.479574038096
1000001180,91,778.479574038096
1000001181,91,778.479574038096
1000001184,91,778.479574038096
1000001188,91,778.479574038096
1000002119,91,601.024806907869
1000002124,91,601.024806907869
1000002126,91,601.024806907869
1000002130,91,601.024806907869
1000002131,91,601.024806907869
1000003145,91,389.239787019048
1000003150,91,389.239787019048
1000003153,91,389.239787019048
1000003156,91,389.239787019048
1000003159,91,389.239787019048
1000004009,91,389.239787019048
1000004010,91,389.239787019048
1000004014,91,389.239787019048
1000004016,91,389.239787019048
1000004019,91,389.239787019048
1000005101,91,778.479574038096
1000005105,91,778.479574038096
1000005109,91,778.479574038096
1000005112,91,778.479574038096
1000005115,91,778.479574038096
1000006007,91,778.479574038096
1000006010,91,778.479574038096
1000006013,91,778.479574038096
1000006018,91,778.479574038096
1000006020,91,778.479574038096
1000007009,91,778.479574038096
1000007012,91,778.479574038096
1000007014,91,778.479574038096
1000007018,91,778.479574038096
1000007019,91,778.479574038096
1000008159,91,389.239787019048
1000008162,91,389.239787019048
1000008165,91,389.239787019048
1000008168,91,389.239787019048
1000008171,91,389.239787019048
1000009009,91,389.239787019048
1000009010,91,389.239787019048
1000009015,91,389.239787019048
1000009016,91,389.239787019048
1000009019,91,389.239787019048
1000010156,91,601.024806907869
1000010159,91,601.024806907869
1000010162,91,601.024806907869
1000010163,91,601.024806907869
1000010168,91,601.024806907869
1000011205,91,601.024806907869
1000011208,91,601.024806907869
1000011211,91,601.024806907869
1000011212,91,601.024806907869
1000011215,91,601.024806907869
1000012008,91,778.479574038096
1000012012,91,778.479574038096
1000012013,91,778.479574038096
1000012016,91,778.479574038096
1000012021,91,778.479574038096
1000013173,91,389.239787019048
1000013175,91,389.239787019048
1000013178,91,389.239787019048
1000013183,91,389.239787019048
1000013186,91,389.239787019048
1000014063,91,389.239787019048
1000014067,91,389.239787019048
1000014069,91,389.239787019048
1000014071,91,389.239787019048
1000014074,91,389.239787019048
1000015315,91,601.024806907869
1000015316,91,601.024806907869
1000015319,91,601.024806907869
1000015322,91,601.024806907869
1000015326,91,601.024806907869
1000016297,91,601.024806907869
1000016298,91,601.024806907869
1000016303,91,601.024806907869
1000016304,91,601.024806907869
1000016307,91,601.024806907869
1000017109,91,778.479574038096
1000017111,91,778.479574038096
1000017115,91,778.479574038096
1000017116,91,778.479574038096
1000017121,91,778.479574038096
1000018055,91,778.479574038096
1000018060,91,778.479574038096
1000018062,91,778.479574038096
1000018064,91,778.479574038096
1000018069,91,778.479574038096
1000019168,91,601.024806907869
1000019171,91,601.024806907869
1000019173,91,601.024806907869
1000019176,91,601.024806907869
1000019178,91,601.024806907869
1000020061,91,778.479574038096
1000020065,91,778.479574038096
1000020069,91,778.479574038096
1000020072,91,778.479574038096
1000020075,91,778.479574038096
1000021242,91,778.479574038096
1000021247,91,778.479574038096
1000021248,91,778.479574038096
1000021251,91,778.479574038096
1000021256,91,778.479574038096
1000022113,91,601.024806907869
1000022116,91,601.024806907869
1000022117,91,601.024806907869
1000022122,91,601.024806907869
1000022123,91,601.024806907869
1000023057,91,778.479574038096
1000023061,91,778.479574038096
1000023064,91,778.479574038096
1000023068,91,778.479574038096
1000023069,91,778.479574038096
1000024099,91,601.024806907869
1000024104,91,601.024806907869
1000024105,91,601.024806907869
1000024108,91,601.024806907869
1000024112,91,601.024806907869
1000025200,91,389.239787019048
1000025204,91,389.239787019048
1000025207,91,389.239787019048
1000025209,91,389.239787019048
1000025211,91,389.239787019048
1000026056,91,389.239787019048
1000026059,91,389.239787019048
1000026063,91,389.239787019048
1000026066,91,389.239787019048
1000026067,91,389.239787019048
1000027164,91,778.479574038096
1000027166,91,778.479574038096
1000027170,91,778.479574038096
1000027174,91,778.479574038096
1000027176,91,778.479574038096
1000028058,91,601.024806907869
1000028059,91,601.024806907869
1000028062,91,601.024806907869
1000028066,91,601.024806907869
1000028070,91,601.024806907869
1000029101,91,778.479574038096
1000029104,91,778.479574038096
1000029107,91,778.479574038096
1000029110,91,778.479574038096
1000029112,91,778.479574038096
1000030054,91,601.024806907869
1000030058,91,601.024806907869
1000030060,91,601.024806907869
1000030064,91,601.024806907869
1000030066,91,601.024806907869
1000031268,91,601.024806907869
1000031270,91,601.024806907869
1000031273,91,601.024806907869
1000031276,91,601.024806907869
1000031281,91,601.024806907869
1000032056,91,601.024806907869
1000032059,91,601.024806907869
1000032062,91,601.024806907869
1000032067,91,601.024806907869
1000032068,91,601.024806907869
1000033113,91,973.09946754762
1000033120,91,973.09946754762
1000033122,91,973.09946754762
1000033125,91,973.09946754762
1000034147,91,601.024806907869
1000034149,91,601.024806907869
1000034153,91,601.024806907869
1000034154,91,601.024806907869
1000034158,91,601.024806907869
1000035200,91,601.024806907869
1000035203,91,601.024806907869
1000035206,91,601.024806907869
1000035209,91,601.024806907869
1000035211,91,601.024806907869
1000036055,91,778.479574038096
1000036058,91,778.479574038096
1000036059,91,778.479574038096
1000036062,91,778.479574038096
1000036066,91,778.479574038096
1000037057,91,778.479574038096
1000037059,91,778.479574038096
1000037062,91,778.479574038096
1000037064,91,778.479574038096
