"HHID","Year","Weight"
10001000101,92,1133.67208977895
10001000105,92,1133.67208977895
10001000108,92,1133.67208977895
10001000112,92,1133.67208977895
10001000113,92,1133.67208977895
10001000116,92,1133.67208977895
10001000201,92,1133.67208977895
10001000205,92,1133.67208977895
10001000208,92,1133.67208977895
10001000212,92,1133.67208977895
10001000213,92,1133.67208977895
10001000216,92,1133.67208977895
10001000301,92,1133.67208977895
10001000305,92,1133.67208977895
10001000308,92,1133.67208977895
10001000312,92,1133.67208977895
10001000313,92,1133.67208977895
10001000316,92,1133.67208977895
10001000401,92,1133.67208977895
10001000405,92,1133.67208977895
10001000408,92,1133.67208977895
10001000412,92,1133.67208977895
10001000413,92,1133.67208977895
10001000416,92,1133.67208977895
10001000501,92,1133.67208977895
10001000505,92,1133.67208977895
10001000508,92,1133.67208977895
10001000512,92,1133.67208977895
10001000513,92,1133.67208977895
10001000516,92,1133.67208977895
10001000601,92,1133.67208977895
10001000605,92,1133.67208977895
10001000608,92,1133.67208977895
10001000612,92,1133.67208977895
10001000613,92,1133.67208977895
10001000616,92,1133.67208977895
10001000701,92,1133.67208977895
10001000705,92,1133.67208977895
10001000708,92,1133.67208977895
10001000712,92,1133.67208977895
10001000713,92,1133.67208977895
10001000716,92,1133.67208977895
10001000801,92,1133.67208977895
10001000805,92,1133.67208977895
10001000808,92,1133.67208977895
10001000812,92,1133.67208977895
10001000813,92,1133.67208977895
10001000816,92,1133.67208977895
10001000901,92,1133.67208977895
10001000905,92,1133.67208977895
10001000908,92,1133.67208977895
10001000912,92,1133.67208977895
10001000913,92,1133.67208977895
10001000916,92,1133.67208977895
10001001001,92,1133.67208977895
10001001005,92,1133.67208977895
10001001008,92,1133.67208977895
10001001012,92,1133.67208977895
10001001013,92,1133.67208977895
10001001016,92,1133.67208977895
10001001101,92,1133.67208977895
10001001105,92,1133.67208977895
10001001108,92,1133.67208977895
10001001112,92,1133.67208977895
10001001113,92,1133.67208977895
10001001116,92,1133.67208977895
10001001201,92,1133.67208977895
10001001205,92,1133.67208977895
10001001208,92,1133.67208977895
10001001212,92,1133.67208977895
10001001213,92,1133.67208977895
10001001216,92,1133.67208977895
10001001301,92,1133.67208977895
10001001305,92,1133.67208977895
10001001308,92,1133.67208977895
10001001312,92,1133.67208977895
10001001313,92,1133.67208977895
10001001316,92,1133.67208977895
10001001401,92,1133.67208977895
10001001405,92,1133.67208977895
10001001408,92,1133.67208977895
10001001412,92,1133.67208977895
10001001413,92,1133.67208977895
10001001416,92,1133.67208977895
10001001501,92,1133.67208977895
10001001505,92,1133.67208977895
10001001508,92,1133.67208977895
10001001512,92,1133.67208977895
10001001513,92,1133.67208977895
10001001516,92,1133.67208977895
10001001601,92,1133.67208977895
10001001605,92,1133.67208977895
10001001608,92,1133.67208977895
10001001612,92,1133.67208977895
10001001613,92,1133.67208977895
10001001616,92,1133.67208977895
10001001701,92,1133.67208977895
10001001705,92,1133.67208977895
10001001708,92,1133.67208977895
10001001712,92,1133.67208977895
10001001713,92,1133.67208977895
10001001716,92,1133.67208977895
10001001801,92,1133.67208977895
10001001805,92,1133.67208977895
10001001808,92,1133.67208977895
10001001812,92,1133.67208977895
10001001813,92,1133.67208977895
10001001816,92,1133.67208977895
10001001901,92,1133.67208977895
10001001905,92,1133.67208977895
10001001908,92,1133.67208977895
10001001912,92,1133.67208977895
10001001913,92,1133.67208977895
10001001916,92,1133.67208977895
10001002001,92,1133.67208977895
10001002005,92,1133.67208977895
10001002008,92,1133.67208977895
10001002012,92,1133.67208977895
10001002013,92,1133.67208977895
10001002016,92,1133.67208977895
10001002101,92,1133.67208977895
10001002105,92,1133.67208977895
10001002108,92,1133.67208977895
10001002112,92,1133.67208977895
10001002113,92,1133.67208977895
10001002116,92,1133.67208977895
10001002201,92,1133.67208977895
10001002205,92,1133.67208977895
10001002208,92,1133.67208977895
10001002212,92,1133.67208977895
10001002213,92,1133.67208977895
10001002216,92,1133.67208977895
10001002301,92,1133.67208977895
10001002305,92,1133.67208977895
10001002308,92,1133.67208977895
10001002312,92,1133.67208977895
10001002313,92,1133.67208977895
10001002316,92,1133.67208977895
10001002401,92,1133.67208977895
10001002405,92,1133.67208977895
10001002408,92,1133.67208977895
10001002412,92,1133.67208977895
10001002413,92,1133.67208977895
10001002416,92,1133.67208977895
10001002501,92,1133.67208977895
10001002505,92,1133.67208977895
10001002508,92,1133.67208977895
10001002512,92,1133.67208977895
10001002513,92,1133.67208977895
10001002516,92,1133.67208977895
10001002601,92,1133.67208977895
10001002605,92,1133.67208977895
10001002608,92,1133.67208977895
10001002612,92,1133.67208977895
10001002613,92,1133.67208977895
10001002616,92,1133.67208977895
10002002701,92,161.599181366455
10002002705,92,161.599181366455
10002002708,92,161.599181366455
10002002712,92,161.599181366455
10002002713,92,161.599181366455
10002002716,92,161.599181366455
10002002801,92,161.599181366455
10002002805,92,161.599181366455
10002002808,92,161.599181366455
10002002812,92,161.599181366455
10002002813,92,161.599181366455
10002002816,92,161.599181366455
10002002901,92,161.599181366455
10002002905,92,161.599181366455
10002002908,92,161.599181366455
10002002912,92,161.599181366455
10002002913,92,161.599181366455
10002002916,92,161.599181366455
10003003001,92,176.971836849363
10003003005,92,176.971836849363
10003003008,92,176.971836849363
10003003012,92,176.971836849363
10003003013,92,176.971836849363
10003003016,92,176.971836849363
10003003101,92,176.971836849363
10003003105,92,176.971836849363
10003003108,92,176.971836849363
10003003112,92,176.971836849363
10003003113,92,176.971836849363
10003003116,92,176.971836849363
10003003201,92,176.971836849363
10003003205,92,176.971836849363
10003003208,92,176.971836849363
10003003212,92,176.971836849363
10003003213,92,176.971836849363
10003003216,92,176.971836849363
10003003301,92,176.971836849363
10003003305,92,176.971836849363
10003003308,92,176.971836849363
10003003312,92,176.971836849363
10003003313,92,176.971836849363
10003003316,92,176.971836849363
10003003401,92,176.971836849363
10003003405,92,176.971836849363
10003003408,92,176.971836849363
10003003412,92,176.971836849363
10003003413,92,176.971836849363
10003003416,92,176.971836849363
10004003501,92,473.085960438266
10004003508,92,473.085960438266
10004003512,92,473.085960438266
10004003513,92,473.085960438266
10004003516,92,473.085960438266
10004003601,92,394.238300365222
10004003605,92,394.238300365222
10004003608,92,394.238300365222
10004003612,92,394.238300365222
10004003613,92,394.238300365222
10004003616,92,394.238300365222
10004003701,92,394.238300365222
10004003705,92,394.238300365222
10004003708,92,394.238300365222
10004003712,92,394.238300365222
10004003713,92,394.238300365222
10004003716,92,394.238300365222
10004003801,92,394.238300365222
10004003805,92,394.238300365222
10004003808,92,394.238300365222
10004003812,92,394.238300365222
10004003813,92,394.238300365222
10004003816,92,394.238300365222
10004003901,92,394.238300365222
10004003905,92,394.238300365222
10004003908,92,394.238300365222
10004003912,92,394.238300365222
10004003913,92,394.238300365222
10004003916,92,394.238300365222
10004004001,92,394.238300365222
10004004005,92,394.238300365222
10004004008,92,394.238300365222
10004004012,92,394.238300365222
10004004013,92,394.238300365222
10004004016,92,394.238300365222
10004004101,92,394.238300365222
10004004105,92,394.238300365222
10004004108,92,394.238300365222
10004004112,92,394.238300365222
10004004113,92,394.238300365222
10004004116,92,394.238300365222
10004004201,92,394.238300365222
10004004205,92,394.238300365222
10004004208,92,394.238300365222
10004004212,92,394.238300365222
10004004213,92,394.238300365222
10004004216,92,394.238300365222
10004004301,92,394.238300365222
10004004305,92,394.238300365222
10004004308,92,394.238300365222
10004004312,92,394.238300365222
10004004313,92,394.238300365222
10004004316,92,394.238300365222
