"HHID","Weight","Year"
"20005388708",64.8860376479178,98
"20005388712",64.8860376479178,98
"20005388715",64.8860376479178,98
"20005388716",64.8860376479178,98
"20005388720",64.8860376479178,98
"20005388723",64.8860376479178,98
"20005388808",64.8860376479178,98
"20005388811",64.8860376479178,98
"20005388815",64.8860376479178,98
"20005388818",64.8860376479178,98
"20005388820",64.8860376479178,98
"20005388823",64.8860376479178,98
"20005388912",97.3290564718767,98
"20005388915",97.3290564718767,98
"20005388917",97.3290564718767,98
"20005388920",97.3290564718767,98
"20005389008",64.8860376479178,98
"20005389011",64.8860376479178,98
"20005389014",64.8860376479178,98
"20005389018",64.8860376479178,98
"20005389020",64.8860376479178,98
"20005389023",64.8860376479178,98
"20005389110",64.8860376479178,98
"20005389111",64.8860376479178,98
"20005389114",64.8860376479178,98
"20005389117",64.8860376479178,98
"20005389120",64.8860376479178,98
"20005389123",64.8860376479178,98
"20005389208",64.8860376479178,98
"20005389210",64.8860376479178,98
"20005389213",64.8860376479178,98
"20005389214",64.8860376479178,98
"20005389220",64.8860376479178,98
"20005389223",64.8860376479178,98
"20006389311",190.426495073256,98
"20006389312",190.426495073256,98
"20006389316",190.426495073256,98
"20006389320",190.426495073256,98
"20006389323",190.426495073256,98
"20006389411",158.68874589438,98
"20006389412",158.68874589438,98
"20006389414",158.68874589438,98
"20006389416",158.68874589438,98
"20006389420",158.68874589438,98
"20006389423",158.68874589438,98
"20006389508",158.68874589438,98
"20006389511",158.68874589438,98
"20006389514",158.68874589438,98
"20006389517",158.68874589438,98
"20006389520",158.68874589438,98
"20006389523",158.68874589438,98
"20006389607",158.68874589438,98
"20006389608",158.68874589438,98
"20006389616",158.68874589438,98
"20006389618",158.68874589438,98
"20006389620",158.68874589438,98
"20006389623",158.68874589438,98
"20006389710",158.68874589438,98
"20006389711",158.68874589438,98
"20006389717",158.68874589438,98
"20006389718",158.68874589438,98
"20006389720",158.68874589438,98
"20006389723",158.68874589438,98
"20006389808",158.68874589438,98
"20006389812",158.68874589438,98
"20006389814",158.68874589438,98
"20006389817",158.68874589438,98
"20006389820",158.68874589438,98
"20006389823",158.68874589438,98
"20006389909",158.68874589438,98
"20006389911",158.68874589438,98
"20006389914",158.68874589438,98
"20006389916",158.68874589438,98
"20006389920",158.68874589438,98
"20006389923",158.68874589438,98
"20006390008",158.68874589438,98
"20006390009",158.68874589438,98
"20006390017",158.68874589438,98
"20006390018",158.68874589438,98
"20006390020",158.68874589438,98
"20006390023",158.68874589438,98
"20006390110",158.68874589438,98
"20006390111",158.68874589438,98
"20006390113",158.68874589438,98
"20006390118",158.68874589438,98
"20006390120",158.68874589438,98
"20006390123",158.68874589438,98
"20006390209",158.68874589438,98
"20006390211",158.68874589438,98
"20006390213",158.68874589438,98
"20006390218",158.68874589438,98
"20006390220",158.68874589438,98
"20006390223",158.68874589438,98
"20006390308",158.68874589438,98
"20006390310",158.68874589438,98
"20006390314",158.68874589438,98
"20006390315",158.68874589438,98
"20006390320",158.68874589438,98
"20006390323",158.68874589438,98
"20006390407",158.68874589438,98
"20006390412",158.68874589438,98
"20006390414",158.68874589438,98
"20006390416",158.68874589438,98
"20006390420",158.68874589438,98
"20006390423",158.68874589438,98
"20006390508",190.426495073256,98
"20006390512",190.426495073256,98
"20006390516",190.426495073256,98
"20006390520",190.426495073256,98
"20006390523",190.426495073256,98
"20006390608",158.68874589438,98
"20006390611",158.68874589438,98
"20006390614",158.68874589438,98
"20006390617",158.68874589438,98
"20006390620",158.68874589438,98
"20006390623",158.68874589438,98
"20006390709",158.68874589438,98
"20006390712",158.68874589438,98
"20006390713",158.68874589438,98
"20006390715",158.68874589438,98
"20006390720",158.68874589438,98
"20006390723",158.68874589438,98
"20006390808",158.68874589438,98
"20006390810",158.68874589438,98
"20006390815",158.68874589438,98
"20006390816",158.68874589438,98
"20006390820",158.68874589438,98
"20006390823",158.68874589438,98
"20007390908",170.474294269478,98
"20007390912",170.474294269478,98
"20007390914",170.474294269478,98
"20007390917",170.474294269478,98
"20007390920",170.474294269478,98
"20007390923",170.474294269478,98
"20007391008",170.474294269478,98
"20007391009",170.474294269478,98
"20007391015",170.474294269478,98
"20007391017",170.474294269478,98
"20007391020",170.474294269478,98
"20007391023",170.474294269478,98
"20007391108",170.474294269478,98
"20007391110",170.474294269478,98
"20007391116",170.474294269478,98
"20007391117",170.474294269478,98
"20007391120",170.474294269478,98
"20007391123",170.474294269478,98
"20007391208",170.474294269478,98
"20007391211",170.474294269478,98
"20007391215",170.474294269478,98
"20007391217",170.474294269478,98
"20007391220",170.474294269478,98
"20007391223",170.474294269478,98
"20007391309",170.474294269478,98
"20007391312",170.474294269478,98
"20007391317",170.474294269478,98
"20007391318",170.474294269478,98
"20007391320",170.474294269478,98
"20007391323",170.474294269478,98
"20007391407",170.474294269478,98
"20007391408",170.474294269478,98
"20007391414",170.474294269478,98
"20007391415",170.474294269478,98
"20007391420",170.474294269478,98
"20007391423",170.474294269478,98
"20007391508",170.474294269478,98
"20007391511",170.474294269478,98
"20007391514",170.474294269478,98
"20007391515",170.474294269478,98
"20007391520",170.474294269478,98
"20007391523",170.474294269478,98
"20007391608",170.474294269478,98
"20007391611",170.474294269478,98
"20007391614",170.474294269478,98
"20007391616",170.474294269478,98
"20007391620",170.474294269478,98
"20007391623",170.474294269478,98
"20007391708",170.474294269478,98
"20007391711",170.474294269478,98
"20007391714",170.474294269478,98
"20007391717",170.474294269478,98
"20007391720",170.474294269478,98
"20007391723",170.474294269478,98
"20007391808",170.474294269478,98
"20007391811",170.474294269478,98
"20007391814",170.474294269478,98
"20007391817",170.474294269478,98
"20007391820",170.474294269478,98
"20007391823",170.474294269478,98
"20007391908",170.474294269478,98
"20007391909",170.474294269478,98
"20007391915",170.474294269478,98
"20007391918",170.474294269478,98
"20007391920",170.474294269478,98
"20007391923",170.474294269478,98
"20007392008",170.474294269478,98
"20007392011",170.474294269478,98
"20007392014",170.474294269478,98
"20007392015",170.474294269478,98
"20007392020",170.474294269478,98
"20007392023",170.474294269478,98
"20007392110",170.474294269478,98
"20007392111",170.474294269478,98
"20007392113",170.474294269478,98
"20007392115",170.474294269478,98
"20007392120",170.474294269478,98
"20007392123",170.474294269478,98
"20007392208",170.474294269478,98
"20007392211",170.474294269478,98
"20007392214",170.474294269478,98
"20007392217",170.474294269478,98
"20007392220",170.474294269478,98
"20007392223",170.474294269478,98
"20007392308",170.474294269478,98
"20007392311",170.474294269478,98
"20007392313",170.474294269478,98
"20007392317",170.474294269478,98
"20007392320",170.474294269478,98
"20007392323",170.474294269478,98
"20007392409",170.474294269478,98
"20007392411",170.474294269478,98
"20007392415",170.474294269478,98
"20007392417",170.474294269478,98
"20007392420",170.474294269478,98
"20007392423",170.474294269478,98
"20007392508",170.474294269478,98
"20007392511",170.474294269478,98
"20007392513",170.474294269478,98
"20007392515",170.474294269478,98
"20007392520",170.474294269478,98
"20007392523",170.474294269478,98
"20007392608",170.474294269478,98
"20007392611",170.474294269478,98
"20007392615",170.474294269478,98
"20007392616",170.474294269478,98
"20007392620",170.474294269478,98
"20007392623",170.474294269478,98
"20007392707",170.474294269478,98
"20007392708",170.474294269478,98
"20007392714",170.474294269478,98
"20007392716",170.474294269478,98
"20007392720",170.474294269478,98
"20007392723",170.474294269478,98
"20009392809",49.0028608175306,98
"20009392811",49.0028608175306,98
"20009392813",49.0028608175306,98
"20009392814",49.0028608175306,98
"20009392820",49.0028608175306,98
"20009392823",49.0028608175306,98
"20009392908",49.0028608175306,98
"20009392909",49.0028608175306,98
"20009392913",49.0028608175306,98
"20009392914",49.0028608175306,98
"20009392920",49.0028608175306,98
"20009392923",49.0028608175306,98
"20009393008",49.0028608175306,98
"20009393011",49.0028608175306,98
"20009393015",49.0028608175306,98
"20009393017",49.0028608175306,98
"20009393020",49.0028608175306,98
"20009393023",49.0028608175306,98
"20009393109",49.0028608175306,98
"20009393112",49.0028608175306,98
"20009393114",49.0028608175306,98
"20009393118",49.0028608175306,98
"20009393120",49.0028608175306,98
"20009393123",49.0028608175306,98
"20009393208",49.0028608175306,98
"20009393211",49.0028608175306,98
"20009393213",49.0028608175306,98
"20009393216",49.0028608175306,98
"20009393220",49.0028608175306,98
"20009393223",49.0028608175306,98
"20009393307",49.0028608175306,98
"20009393308",49.0028608175306,98
"20009393317",49.0028608175306,98
"20009393318",49.0028608175306,98
"20009393320",49.0028608175306,98
"20009393323",49.0028608175306,98
"20010393407",110.344515156139,98
"20010393411",110.344515156139,98
"20010393414",110.344515156139,98
"20010393415",110.344515156139,98
"20010393420",110.344515156139,98
"20010393423",110.344515156139,98
"20010393508",110.344515156139,98
"20010393511",110.344515156139,98
"20010393514",110.344515156139,98
"20010393516",110.344515156139,98
"20010393520",110.344515156139,98
"20010393523",110.344515156139,98
"20010393608",110.344515156139,98
"20010393611",110.344515156139,98
"20010393614",110.344515156139,98
"20010393617",110.344515156139,98
"20010393620",110.344515156139,98
"20010393623",110.344515156139,98
"20010393707",110.344515156139,98
"20010393708",110.344515156139,98
"20010393716",110.344515156139,98
"20010393718",110.344515156139,98
"20010393720",110.344515156139,98
"20010393723",110.344515156139,98
"20010393808",110.344515156139,98
"20010393810",110.344515156139,98
"20010393813",110.344515156139,98
"20010393818",110.344515156139,98
"20010393820",110.344515156139,98
"20010393823",110.344515156139,98
"20010393907",110.344515156139,98
"20010393908",110.344515156139,98
"20010393914",110.344515156139,98
"20010393917",110.344515156139,98
"20010393920",110.344515156139,98
"20010393923",110.344515156139,98
"20010394020",331.033545468418,98
"20010394023",331.033545468418,98
"20010394110",110.344515156139,98
"20010394111",110.344515156139,98
"20010394114",110.344515156139,98
"20010394117",110.344515156139,98
"20010394120",110.344515156139,98
"20010394123",110.344515156139,98
"20010394208",110.344515156139,98
"20010394211",110.344515156139,98
"20010394214",110.344515156139,98
"20010394217",110.344515156139,98
"20010394220",110.344515156139,98
"20010394223",110.344515156139,98
"20010394307",110.344515156139,98
"20010394310",110.344515156139,98
"20010394314",110.344515156139,98
"20010394315",110.344515156139,98
"20010394320",110.344515156139,98
"20010394323",110.344515156139,98
"20010394411",331.033545468418,98
"20010394412",331.033545468418,98
"20011394507",97.5751165312165,98
"20011394508",97.5751165312165,98
"20011394514",97.5751165312165,98
"20011394517",97.5751165312165,98
"20011394520",97.5751165312165,98
"20011394523",97.5751165312165,98
"20011394608",97.5751165312165,98
"20011394611",97.5751165312165,98
"20011394613",97.5751165312165,98
"20011394614",97.5751165312165,98
"20011394620",97.5751165312165,98
"20011394623",97.5751165312165,98
"20011394708",97.5751165312165,98
"20011394711",97.5751165312165,98
"20011394714",97.5751165312165,98
"20011394717",97.5751165312165,98
"20011394720",97.5751165312165,98
"20011394723",97.5751165312165,98
"20011394807",97.5751165312165,98
"20011394811",97.5751165312165,98
"20011394813",97.5751165312165,98
"20011394817",97.5751165312165,98
"20011394820",97.5751165312165,98
"20011394823",97.5751165312165,98
"20011394910",97.5751165312165,98
"20011394911",97.5751165312165,98
"20011394914",97.5751165312165,98
"20011394915",97.5751165312165,98
"20011394920",97.5751165312165,98
"20011394923",97.5751165312165,98
"20011395008",97.5751165312165,98
"20011395011",97.5751165312165,98
"20011395014",97.5751165312165,98
"20011395015",97.5751165312165,98
"20011395020",97.5751165312165,98
"20011395023",97.5751165312165,98
"20011395109",97.5751165312165,98
"20011395110",97.5751165312165,98
"20011395114",97.5751165312165,98
"20011395117",97.5751165312165,98
"20011395120",97.5751165312165,98
"20011395123",97.5751165312165,98
"20011395209",117.09013983746,98
"20011395216",117.09013983746,98
"20011395217",117.09013983746,98
"20011395220",117.09013983746,98
"20011395223",117.09013983746,98
"20011395309",97.5751165312165,98
"20011395311",97.5751165312165,98
"20011395317",97.5751165312165,98
"20011395318",97.5751165312165,98
"20011395320",97.5751165312165,98
"20011395323",97.5751165312165,98
"20011395407",97.5751165312165,98
"20011395411",97.5751165312165,98
"20011395415",97.5751165312165,98
"20011395416",97.5751165312165,98
"20011395420",97.5751165312165,98
"20011395423",97.5751165312165,98
"20012395508",142.317857521377,98
"20012395511",142.317857521377,98
"20012395516",142.317857521377,98
"20012395517",142.317857521377,98
"20012395520",142.317857521377,98
"20012395523",142.317857521377,98
"20012395610",142.317857521377,98
"20012395611",142.317857521377,98
"20012395614",142.317857521377,98
"20012395615",142.317857521377,98
"20012395620",142.317857521377,98
"20012395623",142.317857521377,98
"20012395708",142.317857521377,98
"20012395711",142.317857521377,98
"20012395713",142.317857521377,98
"20012395714",142.317857521377,98
"20012395720",142.317857521377,98
"20012395723",142.317857521377,98
"20012395808",142.317857521377,98
"20012395811",142.317857521377,98
"20012395814",142.317857521377,98
"20012395817",142.317857521377,98
"20012395820",142.317857521377,98
"20012395823",142.317857521377,98
"20012395908",142.317857521377,98
"20012395911",142.317857521377,98
"20012395915",142.317857521377,98
"20012395917",142.317857521377,98
"20012395920",142.317857521377,98
"20012395923",142.317857521377,98
"20012396008",142.317857521377,98
"20012396011",142.317857521377,98
"20012396014",142.317857521377,98
"20012396017",142.317857521377,98
"20012396020",142.317857521377,98
"20012396023",142.317857521377,98
"20012396111",142.317857521377,98
"20012396112",142.317857521377,98
"20012396115",142.317857521377,98
"20012396117",142.317857521377,98
"20012396120",142.317857521377,98
"20012396123",142.317857521377,98
"20012396208",142.317857521377,98
"20012396211",142.317857521377,98
"20012396213",142.317857521377,98
"20012396214",142.317857521377,98
"20012396220",142.317857521377,98
"20012396223",142.317857521377,98
"20012396308",142.317857521377,98
"20012396311",142.317857521377,98
"20012396314",142.317857521377,98
"20012396317",142.317857521377,98
"20012396320",142.317857521377,98
"20012396323",142.317857521377,98
"20012396410",142.317857521377,98
"20012396411",142.317857521377,98
"20012396415",142.317857521377,98
"20012396416",142.317857521377,98
"20012396420",142.317857521377,98
"20012396423",142.317857521377,98
"20012396507",142.317857521377,98
"20012396508",142.317857521377,98
"20012396517",142.317857521377,98
"20012396518",142.317857521377,98
"20012396520",142.317857521377,98
"20012396523",142.317857521377,98
"20012396607",142.317857521377,98
"20012396609",142.317857521377,98
"20012396614",142.317857521377,98
"20012396617",142.317857521377,98
"20012396620",142.317857521377,98
"20012396623",142.317857521377,98
"20012396707",142.317857521377,98
"20012396708",142.317857521377,98
"20012396714",142.317857521377,98
"20012396717",142.317857521377,98
"20012396720",142.317857521377,98
"20012396723",142.317857521377,98
"20012396808",142.317857521377,98
"20012396809",142.317857521377,98
"20012396813",142.317857521377,98
"20012396814",142.317857521377,98
"20012396820",142.317857521377,98
"20012396823",142.317857521377,98
"20012396908",142.317857521377,98
"20012396911",142.317857521377,98
"20012396913",142.317857521377,98
"20012396914",142.317857521377,98
"20012396920",142.317857521377,98
"20012396923",142.317857521377,98
"20013397007",107.040599632094,98
"20013397008",107.040599632094,98
"20013397013",107.040599632094,98
"20013397016",107.040599632094,98
"20013397020",107.040599632094,98
"20013397023",107.040599632094,98
"20013397111",107.040599632094,98
"20013397112",107.040599632094,98
"20013397113",107.040599632094,98
"20013397116",107.040599632094,98
"20013397120",107.040599632094,98
"20013397123",107.040599632094,98
"20013397208",107.040599632094,98
"20013397210",107.040599632094,98
"20013397214",107.040599632094,98
"20013397217",107.040599632094,98
"20013397220",107.040599632094,98
"20013397223",107.040599632094,98
"20013397310",128.448719558513,98
"20013397314",128.448719558513,98
"20013397317",128.448719558513,98
"20013397320",128.448719558513,98
"20013397323",128.448719558513,98
"20013397408",107.040599632094,98
"20013397412",107.040599632094,98
"20013397414",107.040599632094,98
"20013397417",107.040599632094,98
"20013397420",107.040599632094,98
"20013397423",107.040599632094,98
"20013397509",107.040599632094,98
"20013397511",107.040599632094,98
"20013397514",107.040599632094,98
"20013397515",107.040599632094,98
"20013397520",107.040599632094,98
"20013397523",107.040599632094,98
"20013397607",107.040599632094,98
"20013397608",107.040599632094,98
"20013397615",107.040599632094,98
"20013397617",107.040599632094,98
"20013397620",107.040599632094,98
"20013397623",107.040599632094,98
"20013397709",107.040599632094,98
"20013397710",107.040599632094,98
"20013397716",107.040599632094,98
"20013397718",107.040599632094,98
"20013397720",107.040599632094,98
"20013397723",107.040599632094,98
"20013397807",107.040599632094,98
"20013397808",107.040599632094,98
"20013397814",107.040599632094,98
"20013397817",107.040599632094,98
"20013397820",107.040599632094,98
"20013397823",107.040599632094,98
"20013397908",107.040599632094,98
"20013397911",107.040599632094,98
"20013397913",107.040599632094,98
"20013397917",107.040599632094,98
"20013397920",107.040599632094,98
"20013397923",107.040599632094,98
"20013398008",107.040599632094,98
"20013398011",107.040599632094,98
"20013398016",107.040599632094,98
"20013398017",107.040599632094,98
"20013398020",107.040599632094,98
"20013398023",107.040599632094,98
"20101398110",491.150670548925,98
"20101398111",491.150670548925,98
"20101398114",491.150670548925,98
"20101398117",491.150670548925,98
"20101398120",491.150670548925,98
"20101398123",491.150670548925,98
"20101398208",491.150670548925,98
"20101398209",491.150670548925,98
"20101398217",491.150670548925,98
"20101398218",491.150670548925,98
"20101398220",491.150670548925,98
"20101398223",491.150670548925,98
"20101398310",491.150670548925,98
"20101398311",491.150670548925,98
"20101398317",491.150670548925,98
"20101398318",491.150670548925,98
"20101398320",491.150670548925,98
"20101398323",491.150670548925,98
"20102398407",730.296804999463,98
"20102398408",730.296804999463,98
"20102398414",730.296804999463,98
"20102398417",730.296804999463,98
"20102398420",730.296804999463,98
"20102398423",730.296804999463,98
"20102398508",730.296804999463,98
"20102398510",730.296804999463,98
"20102398516",730.296804999463,98
"20102398517",730.296804999463,98
"20102398520",730.296804999463,98
"20102398523",730.296804999463,98
"20102398607",730.296804999463,98
"20102398609",730.296804999463,98
"20102398614",730.296804999463,98
"20102398617",730.296804999463,98
"20102398620",730.296804999463,98
"20102398623",730.296804999463,98
"20102398808",730.296804999463,98
"20102398811",730.296804999463,98
"20102398813",730.296804999463,98
"20102398814",730.296804999463,98
"20102398820",730.296804999463,98
"20102398823",730.296804999463,98
"20103398909",402.493860976957,98
"20103398911",402.493860976957,98
"20103398914",402.493860976957,98
"20103398917",402.493860976957,98
"20103398920",402.493860976957,98
"20103398923",402.493860976957,98
"20103399008",402.493860976957,98
"20103399010",402.493860976957,98
"20103399014",402.493860976957,98
"20103399018",402.493860976957,98
"20103399020",402.493860976957,98
"20103399023",402.493860976957,98
"20103399112",804.987721953914,98
"20103399117",804.987721953914,98
"20103399120",804.987721953914,98
"20104399207",1029.24745181214,98
"20104399208",1029.24745181214,98
"20104399214",1029.24745181214,98
"20104399217",1029.24745181214,98
"20104399220",1029.24745181214,98
"20104399223",1029.24745181214,98
"20104399308",1029.24745181214,98
"20104399311",1029.24745181214,98
"20104399317",1029.24745181214,98
"20104399318",1029.24745181214,98
"20104399320",1029.24745181214,98
"20104399323",1029.24745181214,98
"20104399408",1029.24745181214,98
"20104399411",1029.24745181214,98
"20104399414",1029.24745181214,98
"20104399417",1029.24745181214,98
"20104399420",1029.24745181214,98
"20104399423",1029.24745181214,98
"20104399508",1029.24745181214,98
"20104399511",1029.24745181214,98
"20104399514",1029.24745181214,98
"20104399517",1029.24745181214,98
"20104399520",1029.24745181214,98
