"HHID","Year","Weight"
11001,83,258.092134831461
11002,83,258.092134831461
11003,83,258.092134831461
11004,83,258.092134831461
11005,83,258.092134831461
11006,83,258.092134831461
11007,83,258.092134831461
11008,83,258.092134831461
11009,83,258.092134831461
11010,83,258.092134831461
11011,83,258.092134831461
11012,83,258.092134831461
11013,83,258.092134831461
11014,83,258.092134831461
11015,83,258.092134831461
11016,83,258.092134831461
11017,83,258.092134831461
11018,83,258.092134831461
11019,83,258.092134831461
11020,83,258.092134831461
11021,83,258.092134831461
11022,83,258.092134831461
11023,83,258.092134831461
11024,83,258.092134831461
11025,83,258.092134831461
11026,83,258.092134831461
11027,83,258.092134831461
11028,83,258.092134831461
11029,83,258.092134831461
11030,83,258.092134831461
11031,83,258.092134831461
11032,83,258.092134831461
11033,83,258.092134831461
11034,83,258.092134831461
11035,83,258.092134831461
11036,83,258.092134831461
11037,83,258.092134831461
11038,83,258.092134831461
11039,83,258.092134831461
11040,83,258.092134831461
12001,83,258.092134831461
12002,83,258.092134831461
12003,83,258.092134831461
12004,83,258.092134831461
12005,83,258.092134831461
12006,83,258.092134831461
12007,83,258.092134831461
12008,83,258.092134831461
12009,83,258.092134831461
12010,83,258.092134831461
12011,83,258.092134831461
12012,83,258.092134831461
12013,83,258.092134831461
12014,83,258.092134831461
12015,83,258.092134831461
12016,83,258.092134831461
12017,83,258.092134831461
12018,83,258.092134831461
12019,83,258.092134831461
12020,83,258.092134831461
12021,83,258.092134831461
12022,83,258.092134831461
12023,83,258.092134831461
12024,83,258.092134831461
12025,83,258.092134831461
12026,83,258.092134831461
12027,83,258.092134831461
12028,83,258.092134831461
12029,83,258.092134831461
12030,83,258.092134831461
12031,83,258.092134831461
12032,83,258.092134831461
12033,83,258.092134831461
12034,83,258.092134831461
12035,83,258.092134831461
12036,83,258.092134831461
12037,83,258.092134831461
12038,83,258.092134831461
12039,83,258.092134831461
12040,83,258.092134831461
13001,83,258.092134831461
13002,83,258.092134831461
13003,83,258.092134831461
13004,83,258.092134831461
13005,83,258.092134831461
13006,83,258.092134831461
13007,83,258.092134831461
13008,83,258.092134831461
13009,83,258.092134831461
13010,83,258.092134831461
13011,83,258.092134831461
13012,83,258.092134831461
13013,83,258.092134831461
13014,83,258.092134831461
13015,83,258.092134831461
13016,83,258.092134831461
13017,83,258.092134831461
13018,83,258.092134831461
13019,83,258.092134831461
13020,83,258.092134831461
13021,83,258.092134831461
13022,83,258.092134831461
13023,83,258.092134831461
13024,83,258.092134831461
13025,83,258.092134831461
13026,83,258.092134831461
13027,83,258.092134831461
13028,83,258.092134831461
13029,83,258.092134831461
13030,83,258.092134831461
13031,83,258.092134831461
13032,83,258.092134831461
13033,83,258.092134831461
13034,83,258.092134831461
13035,83,258.092134831461
13036,83,258.092134831461
13037,83,258.092134831461
13038,83,258.092134831461
13039,83,258.092134831461
13040,83,258.092134831461
14001,83,258.092134831461
14002,83,258.092134831461
14003,83,258.092134831461
14004,83,258.092134831461
14005,83,258.092134831461
14006,83,258.092134831461
14007,83,258.092134831461
14008,83,258.092134831461
14009,83,258.092134831461
14010,83,258.092134831461
14011,83,258.092134831461
14012,83,258.092134831461
14013,83,258.092134831461
14014,83,258.092134831461
14015,83,258.092134831461
14016,83,258.092134831461
14017,83,258.092134831461
14018,83,258.092134831461
14019,83,258.092134831461
14020,83,258.092134831461
14021,83,258.092134831461
14022,83,258.092134831461
14023,83,258.092134831461
14024,83,258.092134831461
14025,83,258.092134831461
14026,83,258.092134831461
14027,83,258.092134831461
14028,83,258.092134831461
14029,83,258.092134831461
14030,83,258.092134831461
14031,83,258.092134831461
14032,83,258.092134831461
14033,83,258.092134831461
14034,83,258.092134831461
14035,83,258.092134831461
14036,83,258.092134831461
14037,83,258.092134831461
14038,83,258.092134831461
14039,83,258.092134831461
14040,83,258.092134831461
21041,83,258.092134831461
21042,83,258.092134831461
21043,83,258.092134831461
21044,83,258.092134831461
21045,83,258.092134831461
22041,83,258.092134831461
22042,83,258.092134831461
22043,83,258.092134831461
22044,83,258.092134831461
22045,83,258.092134831461
31046,83,258.092134831461
31047,83,258.092134831461
31048,83,258.092134831461
31049,83,258.092134831461
31050,83,258.092134831461
31051,83,258.092134831461
31052,83,258.092134831461
31053,83,258.092134831461
31054,83,258.092134831461
31055,83,258.092134831461
32046,83,258.092134831461
32047,83,258.092134831461
32048,83,258.092134831461
32049,83,258.092134831461
32050,83,258.092134831461
33041,83,258.092134831461
33042,83,258.092134831461
33043,83,258.092134831461
33044,83,258.092134831461
33045,83,258.092134831461
33046,83,258.092134831461
33047,83,258.092134831461
33048,83,258.092134831461
33049,83,258.092134831461
33050,83,258.092134831461
34041,83,258.092134831461
34042,83,258.092134831461
34043,83,258.092134831461
34044,83,258.092134831461
34045,83,258.092134831461
34046,83,258.092134831461
34047,83,258.092134831461
34048,83,258.092134831461
34049,83,258.092134831461
34050,83,258.092134831461
41056,83,258.092134831461
41057,83,258.092134831461
41058,83,258.092134831461
41059,83,258.092134831461
41060,83,258.092134831461
41061,83,258.092134831461
41062,83,258.092134831461
41063,83,258.092134831461
41064,83,258.092134831461
41065,83,258.092134831461
42051,83,258.092134831461
42052,83,258.092134831461
42053,83,258.092134831461
42054,83,258.092134831461
42055,83,258.092134831461
42056,83,258.092134831461
42057,83,258.092134831461
42058,83,258.092134831461
42059,83,258.092134831461
42060,83,258.092134831461
42061,83,258.092134831461
42062,83,258.092134831461
42063,83,258.092134831461
42064,83,258.092134831461
42065,83,258.092134831461
43051,83,258.092134831461
43052,83,258.092134831461
43053,83,258.092134831461
43054,83,258.092134831461
43055,83,258.092134831461
43056,83,258.092134831461
43057,83,258.092134831461
43058,83,258.092134831461
43059,83,258.092134831461
43060,83,258.092134831461
43061,83,258.092134831461
43062,83,258.092134831461
43063,83,258.092134831461
43064,83,258.092134831461
43065,83,258.092134831461
44051,83,258.092134831461
44052,83,258.092134831461
44053,83,258.092134831461
44054,83,258.092134831461
44055,83,258.092134831461
44056,83,258.092134831461
44057,83,258.092134831461
44058,83,258.092134831461
44059,83,258.092134831461
44060,83,258.092134831461
51066,83,258.092134831461
51067,83,258.092134831461
51068,83,258.092134831461
51069,83,258.092134831461
51070,83,258.092134831461
54061,83,258.092134831461
54062,83,258.092134831461
54063,83,258.092134831461
54064,83,258.092134831461
54065,83,258.092134831461
61071,83,258.092134831461
61072,83,258.092134831461
61073,83,258.092134831461
61074,83,258.092134831461
61075,83,258.092134831461
61076,83,258.092134831461
61077,83,258.092134831461
61078,83,258.092134831461
61079,83,258.092134831461
61080,83,258.092134831461
61081,83,258.092134831461
61082,83,258.092134831461
61083,83,258.092134831461
61084,83,258.092134831461
61085,83,258.092134831461
61086,83,258.092134831461
61087,83,258.092134831461
61088,83,258.092134831461
61089,83,258.092134831461
61090,83,258.092134831461
62066,83,258.092134831461
62067,83,258.092134831461
62068,83,258.092134831461
