"HHID","Year","Weight"
1000001172,90,730.040555625913
1000001177,90,730.040555625913
1000001180,90,730.040555625913
1000001181,90,730.040555625913
1000001184,90,730.040555625913
1000002116,90,563.627484410407
1000002119,90,563.627484410407
1000002124,90,563.627484410407
1000002127,90,563.627484410407
1000002130,90,563.627484410407
1000003143,90,365.020277812956
1000003145,90,365.020277812956
1000003150,90,365.020277812956
1000003153,90,365.020277812956
1000003156,90,365.020277812956
1000004005,90,365.020277812956
1000004009,90,365.020277812956
1000004010,90,365.020277812956
1000004014,90,365.020277812956
1000004016,90,365.020277812956
1000005098,90,730.040555625913
1000005101,90,730.040555625913
1000005106,90,730.040555625913
1000005109,90,730.040555625913
1000005112,90,730.040555625913
1000006006,90,730.040555625913
1000006007,90,730.040555625913
1000006010,90,730.040555625913
1000006013,90,730.040555625913
1000006018,90,730.040555625913
1000007005,90,730.040555625913
1000007009,90,730.040555625913
1000007010,90,730.040555625913
1000007013,90,730.040555625913
1000007018,90,730.040555625913
1000008155,90,365.020277812956
1000008159,90,365.020277812956
1000008162,90,365.020277812956
1000008165,90,365.020277812956
1000008168,90,365.020277812956
1000009004,90,365.020277812956
1000009009,90,365.020277812956
1000009010,90,365.020277812956
1000009015,90,365.020277812956
1000009016,90,365.020277812956
1000010152,90,563.627484410407
1000010156,90,563.627484410407
1000010159,90,563.627484410407
1000010162,90,563.627484410407
1000010163,90,563.627484410407
1000011201,90,563.627484410407
1000011205,90,563.627484410407
1000011208,90,563.627484410407
1000011211,90,563.627484410407
1000011212,90,563.627484410407
1000012005,90,730.040555625913
1000012008,90,730.040555625913
1000012010,90,730.040555625913
1000012013,90,730.040555625913
1000012016,90,730.040555625913
1000013169,90,365.020277812956
1000013173,90,365.020277812956
1000013176,90,365.020277812956
1000013178,90,365.020277812956
1000013183,90,365.020277812956
1000014059,90,365.020277812956
1000014063,90,365.020277812956
1000014067,90,365.020277812956
1000014069,90,365.020277812956
1000014071,90,365.020277812956
1000015310,90,563.627484410407
1000015315,90,563.627484410407
1000015317,90,563.627484410407
1000015319,90,563.627484410407
1000015322,90,563.627484410407
1000016294,90,563.627484410407
1000016297,90,563.627484410407
1000016298,90,563.627484410407
1000016303,90,563.627484410407
1000016304,90,563.627484410407
1000017106,90,730.040555625913
1000017109,90,730.040555625913
1000017112,90,730.040555625913
1000017115,90,730.040555625913
1000017116,90,730.040555625913
1000018053,90,730.040555625913
1000018055,90,730.040555625913
1000018059,90,730.040555625913
1000018062,90,730.040555625913
1000018064,90,730.040555625913
1000019163,90,563.627484410407
1000019168,90,563.627484410407
1000019171,90,563.627484410407
1000019173,90,563.627484410407
1000019177,90,563.627484410407
1000020060,90,730.040555625913
1000020061,90,730.040555625913
1000020065,90,730.040555625913
1000020069,90,730.040555625913
1000020072,90,730.040555625913
1000021240,90,730.040555625913
1000021243,90,730.040555625913
1000021247,90,730.040555625913
1000021250,90,730.040555625913
1000021251,90,730.040555625913
1000022108,90,563.627484410407
1000022113,90,563.627484410407
1000022116,90,563.627484410407
1000022117,90,563.627484410407
1000022122,90,563.627484410407
1000023054,90,730.040555625913
1000023057,90,730.040555625913
1000023060,90,730.040555625913
1000023064,90,730.040555625913
1000023068,90,730.040555625913
1000024098,90,563.627484410407
1000024099,90,563.627484410407
1000024104,90,563.627484410407
1000024105,90,563.627484410407
1000024108,90,563.627484410407
1000025198,90,365.020277812956
1000025200,90,365.020277812956
1000025204,90,365.020277812956
1000025207,90,365.020277812956
1000025210,90,365.020277812956
1000026052,90,365.020277812956
1000026056,90,365.020277812956
1000026059,90,365.020277812956
1000026063,90,365.020277812956
1000026066,90,365.020277812956
1000027160,90,730.040555625913
1000027164,90,730.040555625913
1000027166,90,730.040555625913
1000027169,90,730.040555625913
1000027174,90,730.040555625913
1000028055,90,563.627484410407
1000028058,90,563.627484410407
1000028059,90,563.627484410407
1000028062,90,563.627484410407
1000028066,90,563.627484410407
1000029097,90,730.040555625913
1000029101,90,730.040555625913
1000029104,90,730.040555625913
1000029107,90,730.040555625913
1000029110,90,730.040555625913
1000030052,90,563.627484410407
1000030054,90,563.627484410407
1000030058,90,563.627484410407
1000030060,90,563.627484410407
1000030064,90,563.627484410407
1000031266,90,563.627484410407
1000031267,90,563.627484410407
1000031270,90,563.627484410407
1000031273,90,563.627484410407
1000031276,90,563.627484410407
1000032054,90,563.627484410407
1000032056,90,563.627484410407
1000032059,90,563.627484410407
1000032062,90,563.627484410407
1000032067,90,563.627484410407
1000033111,90,730.040555625913
1000033114,90,730.040555625913
1000033116,90,730.040555625913
1000033120,90,730.040555625913
1000033122,90,730.040555625913
1000034144,90,563.627484410407
1000034147,90,563.627484410407
1000034148,90,563.627484410407
1000034151,90,563.627484410407
1000034154,90,563.627484410407
1000035196,90,563.627484410407
1000035201,90,563.627484410407
1000035203,90,563.627484410407
1000035206,90,563.627484410407
1000035209,90,563.627484410407
1000036052,90,730.040555625913
1000036055,90,730.040555625913
1000036058,90,730.040555625913
1000036059,90,730.040555625913
1000036062,90,730.040555625913
1000037053,90,730.040555625913
1000037056,90,730.040555625913
1000037059,90,730.040555625913
1000037062,90,730.040555625913
1000037064,90,730.040555625913
1000038053,90,365.020277812956
1000038054,90,365.020277812956
1000038057,90,365.020277812956
1000038060,90,365.020277812956
1000038063,90,365.020277812956
1000039239,90,365.020277812956
1000039244,90,365.020277812956
1000039246,90,365.020277812956
1000039248,90,365.020277812956
1000039251,90,365.020277812956
1000040006,90,365.020277812956
1000040009,90,365.020277812956
1000040011,90,365.020277812956
1000040013,90,365.020277812956
1000040018,90,365.020277812956
1000041162,90,365.020277812956
1000041163,90,365.020277812956
1000041168,90,365.020277812956
1000041171,90,365.020277812956
1000041173,90,365.020277812956
1000042004,90,563.627484410407
1000042009,90,563.627484410407
1000042010,90,563.627484410407
1000042013,90,563.627484410407
1000042017,90,563.627484410407
1000043102,90,563.627484410407
1000043105,90,563.627484410407
1000043107,90,563.627484410407
1000043109,90,563.627484410407
1000043114,90,563.627484410407
1000044210,90,730.040555625913
1000044213,90,730.040555625913
1000044215,90,730.040555625913
1000044219,90,730.040555625913
1000044222,90,730.040555625913
